date,time,Thread,Level,Component,Content
03/10,03:20:18.342,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,ns1__srmReleaseFiles : Request: Release files. IP: 2001:1458:201:e5::100:44. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/SAM/testfile-GET-ATLASDATADISK.txt. token: adc6ad35-0aa4-4aae-88db-d658c52f1c34 
03/10,03:20:18.350,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'Release files' is 'SRM_SUCCESS' 
03/10,03:20:18.370,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e5::100:44. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:18.379,Thread 29,INFO ,be9f7890-6344-4d78-8077-3da557a9c0f6,Request 'BOL status' from Client IP='2001:1458:d00:32::100:40e' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'c3430ff1-caea-44b9-ad67-04bc80f7a26d' on '3' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasmctape/mc16_13TeV/AOD/e7142_e5984_s3126_r10201_r10210/mc16_13TeV.364701.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1WithSW.merge.AOD.e7142_e5984_s3126_r10201_r10210_tid16710021_00/AOD.16710021._000304.pool.root.1 srm://storm-fe.cr.cnaf.infn.it/atlas/atlasmctape/mc16_13TeV/AOD/e7142_e5984_s3126_r10201_r10210/mc16_13TeV.364701.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1WithSW.merge.AOD.e7142_e5984_s3126_r10201_r10210_tid16710021_00/AOD.16710021._000357.pool.root.1 srm://storm-fe.cr.cnaf.infn.it/atlas/atlasmctape/mc16_13TeV/AOD/e7142_e5984_s3126_r10201_r10210/mc16_13TeV.364701.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1WithSW.merge.AOD.e7142_e5984_s3126_r10201_r TRUNCATED 
03/10,03:20:18.389,Thread 29,INFO ,be9f7890-6344-4d78-8077-3da557a9c0f6,Result for request 'BOL status' is 'SRM_REQUEST_INPROGRESS' 
03/10,03:20:18.392,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:18.411,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,ns1__srmPing : Request: Ping. IP: 2001:1458:201:e5::100:44. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:18.412,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:20:18.430,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e5::100:44. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:18.449,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:18.467,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e5::100:44. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:18.483,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:18.501,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,ns1__srmGetSpaceTokens : Request: Get space tokens. IP: 2001:1458:201:e5::100:44. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. space token description: ATLASSCRATCHDISK 
03/10,03:20:18.503,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'Get space tokens' is 'SRM_SUCCESS' 
03/10,03:20:18.520,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Request 'PTG' from Client IP='2001:1458:201:e5::100:44' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasscratchdisk/SAM/testfile-GET-ATLASSCRATCHDISK.txt' 
03/10,03:20:18.528,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'PTG' is 'SRM_REQUEST_QUEUED'. # Produced request token: 'aa184083-e61c-4685-afdf-66fe9cf8aea9' 
03/10,03:20:19.046,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Request 'PTG status' from Client IP='2001:1458:201:e5::100:44' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'aa184083-e61c-4685-afdf-66fe9cf8aea9' 
03/10,03:20:19.047,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'PTG status' is 'SRM_SUCCESS' 
03/10,03:20:20.117,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,ns1__srmReleaseFiles : Request: Release files. IP: 2001:1458:201:e5::100:44. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasscratchdisk/SAM/testfile-GET-ATLASSCRATCHDISK.txt. token: aa184083-e61c-4685-afdf-66fe9cf8aea9 
03/10,03:20:20.126,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'Release files' is 'SRM_SUCCESS' 
03/10,03:20:20.144,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e5::100:44. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:20.161,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:20.178,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e5::100:44. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:20.222,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:20.242,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e5::100:44. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:20.261,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:20.284,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e5::100:44. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:20.295,Thread 60,INFO ,65f836b9-773f-437c-b5e1-d50e23447aaa,process_request : Connection from IP 
03/10,03:20:20.327,Thread 35,INFO ,83bd6058-4b4d-4d5e-8ae6-7a6dead4abcd,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:20.377,Thread 60,INFO ,65f836b9-773f-437c-b5e1-d50e23447aaa,Request 'BOL status' from Client IP='2001:1458:d00:32::100:40e' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'bd64ff5f-a4b3-4d33-81f6-f295cd401e09' on '3' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasmctape/mc16_13TeV/AOD/e7142_e5984_s3126_r10201_r10210/mc16_13TeV.364701.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1WithSW.merge.AOD.e7142_e5984_s3126_r10201_r10210_tid16710021_00/AOD.16710021._000245.pool.root.1 srm://storm-fe.cr.cnaf.infn.it/atlas/atlasmctape/mc16_13TeV/AOD/e7142_e5984_s3126_r10201_r10210/mc16_13TeV.364701.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1WithSW.merge.AOD.e7142_e5984_s3126_r10201_r10210_tid16710021_00/AOD.16710021._000468.pool.root.1 srm://storm-fe.cr.cnaf.infn.it/atlas/atlasmctape/mc16_13TeV/AOD/e7142_e5984_s3126_r10201_r10210/mc16_13TeV.364701.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1WithSW.merge.AOD.e7142_e5984_s3126_r10201_r TRUNCATED 
03/10,03:20:20.385,Thread 60,INFO ,65f836b9-773f-437c-b5e1-d50e23447aaa,Result for request 'BOL status' is 'SRM_REQUEST_INPROGRESS' 
03/10,03:20:21.269,Thread 19,INFO ,1b589849-065e-4777-9a69-7198df14b729,process_request : Connection from IP 
03/10,03:20:21.338,Thread 19,INFO ,1b589849-065e-4777-9a69-7198df14b729,Request 'BOL status' from Client IP='2001:1458:d00:32::100:40e' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'd6b951b3-fc17-498d-99b0-33d6eaea7c28' on '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasmctape/mc16_13TeV/AOD/e5969_e5984_s3126_r10201_r10210/mc16_13TeV.364413.MadGraphPythia8EvtGen_WqqgammaNp0123_DP140_280.merge.AOD.e5969_e5984_s3126_r10201_r10210_tid15985014_00/AOD.15985014._000003.pool.root.1' 
03/10,03:20:21.343,Thread 19,INFO ,1b589849-065e-4777-9a69-7198df14b729,Result for request 'BOL status' is 'SRM_REQUEST_INPROGRESS' 
03/10,03:20:23.116,Thread 62,INFO ,d770cea0-ba36-4d5f-a79b-ae827e87e9f3,process_request : Connection from IP 
03/10,03:20:23.161,Thread 17,INFO ,e1dcd8a9-7e0c-4896-bc00-2300b4bbcfd7,process_request : Connection from IP 
03/10,03:20:23.228,Thread 17,INFO ,e1dcd8a9-7e0c-4896-bc00-2300b4bbcfd7,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:2c::100:e2. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:23.250,Thread 17,INFO ,e1dcd8a9-7e0c-4896-bc00-2300b4bbcfd7,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:23.269,Thread 17,INFO ,e1dcd8a9-7e0c-4896-bc00-2300b4bbcfd7,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:2c::100:e2. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:23.270,Thread 17,INFO ,e1dcd8a9-7e0c-4896-bc00-2300b4bbcfd7,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:20:23.441,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,process_request : Connection from IP 
03/10,03:20:23.513,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:2c::100:e2. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:23.528,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:23.546,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:2c::100:e2. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:23.561,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:23.579,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,Request 'PTG' from Client IP='2001:1458:d00:2c::100:e2' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/54/16/step14.36145.35790.recon.ESD.82434.10766' 
03/10,03:20:23.585,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,Result for request 'PTG' is 'SRM_REQUEST_QUEUED'. # Produced request token: 'cbc1ea71-5929-4433-a951-dfb0f00a82d0' 
03/10,03:20:23.832,Thread 54,INFO ,62ff1dc0-5c4c-49cd-9f6c-37ed84b7ac63,process_request : Connection from IP 
03/10,03:20:24.103,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,Request 'PTG status' from Client IP='2001:1458:d00:2c::100:e2' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'cbc1ea71-5929-4433-a951-dfb0f00a82d0' 
03/10,03:20:24.104,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,Result for request 'PTG status' is 'SRM_REQUEST_QUEUED' 
03/10,03:20:24.622,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,Request 'PTG status' from Client IP='2001:1458:d00:2c::100:e2' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'cbc1ea71-5929-4433-a951-dfb0f00a82d0' 
03/10,03:20:24.623,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,Result for request 'PTG status' is 'SRM_REQUEST_QUEUED' 
03/10,03:20:25.000,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,process_request : Connection from IP 
03/10,03:20:25.054,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,ns1__srmPing : Request: Ping. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:25.056,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:20:25.071,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,ns1__srmRm : Request: Rm. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/9b/e4/step14.94345.92702.recon.ESD.44172.39528 
03/10,03:20:25.092,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Result for request 'Rm' is 'SRM_FAILURE' 
03/10,03:20:25.104,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:25.120,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:25.132,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,ns1__srmGetSpaceTokens : Request: Get space tokens. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. space token description: ATLASDATADISK 
03/10,03:20:25.133,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Result for request 'Get space tokens' is 'SRM_SUCCESS' 
03/10,03:20:25.134,Thread 47,INFO ,cf574461-1483-44b9-9808-ad76958cd437,process_request : Connection from IP 
03/10,03:20:25.145,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Request 'PTP' from Client IP='2001:1458:201:e5::100:d9' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/9b/e4/step14.94345.92702.recon.ESD.44172.39528' 
03/10,03:20:25.151,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Result for request 'PTP' is 'SRM_REQUEST_QUEUED'. # Produced request token: '4edaca12-8ca0-42d8-ac67-87fa61827d20' 
03/10,03:20:25.641,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,Request 'PTG status' from Client IP='2001:1458:d00:2c::100:e2' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'cbc1ea71-5929-4433-a951-dfb0f00a82d0' 
03/10,03:20:25.642,Thread 59,INFO ,a22d26cb-5620-4859-85a8-cd39002fe6c9,Result for request 'PTG status' is 'SRM_SUCCESS' 
03/10,03:20:25.662,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Request 'PTP status' from Client IP='2001:1458:201:e5::100:d9' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '4edaca12-8ca0-42d8-ac67-87fa61827d20' 
03/10,03:20:25.663,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Result for request 'PTP status' is 'SRM_REQUEST_QUEUED' 
03/10,03:20:25.756,Thread 30,INFO ,468d9937-3603-4c19-8c87-2b1f4323c692,process_request : Connection from IP 
03/10,03:20:25.846,Thread 27,INFO ,05d7fd76-b510-47ea-948e-4a52afb6f359,process_request : Connection from IP 
03/10,03:20:26.067,Thread 27,INFO ,05d7fd76-b510-47ea-948e-4a52afb6f359,ns1__srmReleaseFiles : Request: Release files. IP: 2620:0:210:1::1d. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/RAW/other/data17_13TeV.00338480.physics_Main.daq.RAW/data17_13TeV.00338480.physics_Main.daq.RAW._lb0258._SFO-2._0005.data. token: bbe500c7-55dd-44c7-a73f-b6ca3aa0a4ec 
03/10,03:20:26.086,Thread 27,INFO ,05d7fd76-b510-47ea-948e-4a52afb6f359,Result for request 'Release files' is 'SRM_SUCCESS' 
03/10,03:20:26.175,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Request 'PTP status' from Client IP='2001:1458:201:e5::100:d9' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '4edaca12-8ca0-42d8-ac67-87fa61827d20' 
03/10,03:20:26.176,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Result for request 'PTP status' is 'SRM_REQUEST_QUEUED' 
03/10,03:20:27.187,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Request 'PTP status' from Client IP='2001:1458:201:e5::100:d9' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '4edaca12-8ca0-42d8-ac67-87fa61827d20' 
03/10,03:20:27.188,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Result for request 'PTP status' is 'SRM_SUCCESS' 
03/10,03:20:27.946,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,ns1__srmPutDone : Request: Put done. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/9b/e4/step14.94345.92702.recon.ESD.44172.39528. token: 4edaca12-8ca0-42d8-ac67-87fa61827d20 
03/10,03:20:27.959,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Result for request 'Put done' is 'SRM_SUCCESS' 
03/10,03:20:27.961,Thread 4,INFO ,2414fe18-8ce8-4db7-a6ad-508cc18a2eb5,process_request : Connection from IP 
03/10,03:20:27.970,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:27.992,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:28.004,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:28.020,Thread 16,INFO ,48260ae4-01fc-4cc8-8379-9989917471ee,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:28.041,Thread 4,INFO ,2414fe18-8ce8-4db7-a6ad-508cc18a2eb5,ns1__srmReleaseFiles : Request: Release files. IP: 2001:1458:d00:2c::100:e2. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/54/16/step14.36145.35790.recon.ESD.82434.10766. token: cbc1ea71-5929-4433-a951-dfb0f00a82d0 
03/10,03:20:28.048,Thread 4,INFO ,2414fe18-8ce8-4db7-a6ad-508cc18a2eb5,Result for request 'Release files' is 'SRM_SUCCESS' 
03/10,03:20:28.301,Thread 50,INFO ,27ad2c55-22d6-4f70-bdf1-1206edcb08d8,process_request : Connection from IP 
03/10,03:20:28.371,Thread 50,INFO ,27ad2c55-22d6-4f70-bdf1-1206edcb08d8,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:32::100:40e. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:28.372,Thread 50,INFO ,27ad2c55-22d6-4f70-bdf1-1206edcb08d8,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:20:28.378,Thread 48,INFO ,d8f04507-7ba5-4dde-926e-4771b76f384f,process_request : Connection from IP 
03/10,03:20:28.433,Thread 48,INFO ,d8f04507-7ba5-4dde-926e-4771b76f384f,ns1__srmPutDone : Request: Put done. IP: 2001:1458:d00:32::100:40e. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/DRAW_RPVLL/r11782/data17_13TeV.00334842.physics_Main.recon.DRAW_RPVLL.r11782_tid20624485_00/DRAW_RPVLL.20624485._001650.pool.root.1_1583795609. token: 2d4a7672-8c1e-42dd-a7af-60c6a483cdc5 
03/10,03:20:28.451,Thread 48,INFO ,d8f04507-7ba5-4dde-926e-4771b76f384f,Result for request 'Put done' is 'SRM_SUCCESS' 
03/10,03:20:28.463,Thread 48,INFO ,d8f04507-7ba5-4dde-926e-4771b76f384f,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:32::100:40e. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:28.484,Thread 48,INFO ,d8f04507-7ba5-4dde-926e-4771b76f384f,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:20:28.497,Thread 48,INFO ,d8f04507-7ba5-4dde-926e-4771b76f384f,ns1__srmRm : Request: Rm. IP: 2001:1458:d00:32::100:40e. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/DRAW_RPVLL/r11782/data17_13TeV.00334842.physics_Main.recon.DRAW_RPVLL.r11782_tid20624485_00/DRAW_RPVLL.20624485._001650.pool.root.1_1583795609 
03/10,03:20:28.513,Thread 48,INFO ,d8f04507-7ba5-4dde-926e-4771b76f384f,Result for request 'Rm' is 'SRM_SUCCESS' 
03/10,03:20:28.689,Thread 43,INFO ,b4731456-1bbb-418d-84b3-b69c86b39808,process_request : Connection from IP 
03/10,03:20:28.694,Thread 15,INFO ,8153dab2-1f69-47b6-b686-bf35c7fd27ac,process_request : Connection from IP 
03/10,03:20:28.766,Thread 43,INFO ,b4731456-1bbb-418d-84b3-b69c86b39808,ns1__srmRm : Request: Rm. IP: 2001:1458:d00:32::100:40e. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/mc15_13TeV/a1/46/EVNT.20604347._005076.pool.root.1 
03/10,03:20:28.772,Thread 15,INFO ,8153dab2-1f69-47b6-b686-bf35c7fd27ac,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:32::100:40e. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:20:28.774,Thread 15,INFO ,8153dab2-1f69-47b6-b686-bf35c7fd27ac,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:20:28.787,Thread 43,INFO ,b4731456-1bbb-418d-84b3-b69c86b39808,Result for request 'Rm' is 'SRM_FAILURE' 
